# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-01 18:25:10 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04170500 HURON RIVER NEAR NEW HUDSON, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04170500
#            TS   parameter     statistic     Description
#         71272       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd,site_no,datetime,71272_00060_00003,71272_00060_00003_cd
USGS,04170500,1998-05-07,154,A
USGS,04170500,1998-05-08,153,A
USGS,04170500,1998-05-09,150,A
USGS,04170500,1998-05-10,145,A
USGS,04170500,1998-05-11,137,A
USGS,04170500,1998-05-12,132,A
USGS,04170500,1998-05-13,130,A
USGS,04170500,1998-05-14,130,A
USGS,04170500,1998-05-15,125,A
USGS,04170500,1998-05-16,113,A
USGS,04170500,1998-05-17,107,A
USGS,04170500,1998-05-18,99.0,A
USGS,04170500,1998-05-19,95.0,A
USGS,04170500,1998-05-20,92.0,A
USGS,04170500,1998-05-21,90.0,A
USGS,04170500,1998-05-22,89.0,A
USGS,04170500,1998-05-23,84.0,A
USGS,04170500,1998-05-24,76.0,A
USGS,04170500,1998-05-25,73.0,A
USGS,04170500,1998-05-26,74.0,A
USGS,04170500,1998-05-27,72.0,A
USGS,04170500,1998-05-28,69.0,A
USGS,04170500,1998-05-29,68.0,A
USGS,04170500,1998-05-30,67.0,A
USGS,04170500,1998-05-31,88.0,A
USGS,04170500,1998-06-01,97.0,A
USGS,04170500,1998-06-02,90.0,A
USGS,04170500,1998-06-03,80.0,A
USGS,04170500,1998-06-04,73.0,A
USGS,04170500,1998-06-05,68.0,A
USGS,04170500,1998-06-06,64.0,A
USGS,04170500,1998-06-07,60.0,A
USGS,04170500,1998-06-08,59.0,A
USGS,04170500,1998-06-09,62.0,A
USGS,04170500,1998-06-10,69.0,A
USGS,04170500,1998-06-11,70.0,A
USGS,04170500,1998-06-12,78.0,A
USGS,04170500,1998-06-13,83.0,A
USGS,04170500,1998-06-14,83.0,A
USGS,04170500,1998-06-15,82.0,A
USGS,04170500,1998-06-16,78.0,A
USGS,04170500,1998-06-17,81.0,A
USGS,04170500,1998-06-18,78.0,A
USGS,04170500,1998-06-19,75.0,A
USGS,04170500,1998-06-20,73.0,A
USGS,04170500,1998-06-21,79.0,A
USGS,04170500,1998-06-22,92.0,A
USGS,04170500,1998-06-23,86.0,A
USGS,04170500,1998-06-24,79.0,A
USGS,04170500,1998-06-25,75.0,A
USGS,04170500,1998-06-26,71.0,A
USGS,04170500,1998-06-27,69.0,A
USGS,04170500,1998-06-28,68.0,A
USGS,04170500,1998-06-29,67.0,A
USGS,04170500,1998-06-30,65.0,A
USGS,04170500,1998-07-01,67.0,A
USGS,04170500,1998-07-02,63.0,A
USGS,04170500,1998-07-03,57.0,A
USGS,04170500,1998-07-04,60.0,A
USGS,04170500,1998-07-05,56.0,A
USGS,04170500,1998-07-06,51.0,A
USGS,04170500,1998-07-07,53.0,A
USGS,04170500,1998-07-08,78.0,A
USGS,04170500,1998-07-09,87.0,A
USGS,04170500,1998-07-10,88.0,A
USGS,04170500,1998-07-11,78.0,A
USGS,04170500,1998-07-12,70.0,A
USGS,04170500,1998-07-13,63.0,A
USGS,04170500,1998-07-14,61.0,A
USGS,04170500,1998-07-15,58.0,A
USGS,04170500,1998-07-16,70.0,A
USGS,04170500,1998-07-17,60.0,A
USGS,04170500,1998-07-18,53.0,A
USGS,04170500,1998-07-19,49.0,A
USGS,04170500,1998-07-20,50.0,A
USGS,04170500,1998-07-21,47.0,A
USGS,04170500,1998-07-22,48.0,A
USGS,04170500,1998-07-23,45.0,A
USGS,04170500,1998-07-24,42.0,A
USGS,04170500,1998-07-25,39.0,A
USGS,04170500,1998-07-26,36.0,A
USGS,04170500,1998-07-27,33.0,A
USGS,04170500,1998-07-28,33.0,A
USGS,04170500,1998-07-29,34.0,A
USGS,04170500,1998-07-30,34.0,A
USGS,04170500,1998-07-31,36.0,A
USGS,04170500,1998-08-01,34.0,A
USGS,04170500,1998-08-02,33.0,A
USGS,04170500,1998-08-03,33.0,A
USGS,04170500,1998-08-04,35.0,A
USGS,04170500,1998-08-05,43.0,A
USGS,04170500,1998-08-06,64.0,A
USGS,04170500,1998-08-07,81.0,A
USGS,04170500,1998-08-08,87.0,A
USGS,04170500,1998-08-09,87.0,A
USGS,04170500,1998-08-10,92.0,A
USGS,04170500,1998-08-11,95.0,A
USGS,04170500,1998-08-12,88.0,A
USGS,04170500,1998-08-13,74.0,A
USGS,04170500,1998-08-14,68.0,A
USGS,04170500,1998-08-15,65.0,A
USGS,04170500,1998-08-16,60.0,A
USGS,04170500,1998-08-17,56.0,A
USGS,04170500,1998-08-18,59.0,A
USGS,04170500,1998-08-19,52.0,A
USGS,04170500,1998-08-20,46.0,A
USGS,04170500,1998-08-21,45.0,A
USGS,04170500,1998-08-22,45.0,A
USGS,04170500,1998-08-23,39.0,A
USGS,04170500,1998-08-24,38.0,A
USGS,04170500,1998-08-25,46.0,A
USGS,04170500,1998-08-26,49.0,A
USGS,04170500,1998-08-27,45.0,A
USGS,04170500,1998-08-28,42.0,A
USGS,04170500,1998-08-29,42.0,A
USGS,04170500,1998-08-30,41.0,A
USGS,04170500,1998-08-31,40.0,A
USGS,04170500,1998-09-01,36.0,A
USGS,04170500,1998-09-02,43.0,A
USGS,04170500,1998-09-03,42.0,A
USGS,04170500,1998-09-04,41.0,A
USGS,04170500,1998-09-05,35.0,A
USGS,04170500,1998-09-06,34.0,A
USGS,04170500,1998-09-07,45.0,A
USGS,04170500,1998-09-08,45.0,A
USGS,04170500,1998-09-09,41.0,A
USGS,04170500,1998-09-10,37.0,A
USGS,04170500,1998-09-11,34.0,A
USGS,04170500,1998-09-12,35.0,A
USGS,04170500,1998-09-13,36.0,A
USGS,04170500,1998-09-14,35.0,A
USGS,04170500,1998-09-15,35.0,A
USGS,04170500,1998-09-16,40.0,A
USGS,04170500,1998-09-17,41.0,A
USGS,04170500,1998-09-18,40.0,A
USGS,04170500,1998-09-19,40.0,A
USGS,04170500,1998-09-20,40.0,A
USGS,04170500,1998-09-21,44.0,A
USGS,04170500,1998-09-22,41.0,A
USGS,04170500,1998-09-23,36.0,A
USGS,04170500,1998-09-24,32.0,A
USGS,04170500,1998-09-25,32.0,A
USGS,04170500,1998-09-26,31.0,A
USGS,04170500,1998-09-27,33.0,A
USGS,04170500,1998-09-28,33.0,A
USGS,04170500,1998-09-29,31.0,A
USGS,04170500,1998-09-30,31.0,A
USGS,04170500,1998-10-01,32.0,A
USGS,04170500,1998-10-02,30.0,A
USGS,04170500,1998-10-03,35.0,A
USGS,04170500,1998-10-04,37.0,A
USGS,04170500,1998-10-05,37.0,A
USGS,04170500,1998-10-06,36.0,A
USGS,04170500,1998-10-07,61.0,A
USGS,04170500,1998-10-08,79.0,A
USGS,04170500,1998-10-09,79.0,A
USGS,04170500,1998-10-10,72.0,A
USGS,04170500,1998-10-11,67.0,A
USGS,04170500,1998-10-12,62.0,A
USGS,04170500,1998-10-13,59.0,A
USGS,04170500,1998-10-14,56.0,A
USGS,04170500,1998-10-15,54.0,A
USGS,04170500,1998-10-16,53.0,A
USGS,04170500,1998-10-17,49.0,A
USGS,04170500,1998-10-18,50.0,A
USGS,04170500,1998-10-19,52.0,A
USGS,04170500,1998-10-20,50.0,A
USGS,04170500,1998-10-21,51.0,A
USGS,04170500,1998-10-22,49.0,A
USGS,04170500,1998-10-23,46.0,A
USGS,04170500,1998-10-24,46.0,A
USGS,04170500,1998-10-25,47.0,A
USGS,04170500,1998-10-26,49.0,A
USGS,04170500,1998-10-27,53.0,A
USGS,04170500,1998-10-28,58.0,A
USGS,04170500,1998-10-29,60.0,A
USGS,04170500,1998-10-30,61.0,A
USGS,04170500,1998-10-31,59.0,A
USGS,04170500,1998-11-01,59.0,A
USGS,04170500,1998-11-02,138,A
USGS,04170500,1998-11-03,148,A
USGS,04170500,1998-11-04,179,A
USGS,04170500,1998-11-05,171,A
USGS,04170500,1998-11-06,112,A
USGS,04170500,1998-11-07,186,A
USGS,04170500,1998-11-08,149,A
USGS,04170500,1998-11-09,151,A
USGS,04170500,1998-11-10,161,A
USGS,04170500,1998-11-11,158,A
USGS,04170500,1998-11-12,160,A
USGS,04170500,1998-11-13,157,A
USGS,04170500,1998-11-14,139,A
USGS,04170500,1998-11-15,106,A
USGS,04170500,1998-11-16,88.0,A
USGS,04170500,1998-11-17,105,A
USGS,04170500,1998-11-18,103,A
USGS,04170500,1998-11-19,84.0,A
USGS,04170500,1998-11-20,79.0,A
USGS,04170500,1998-11-21,77.0,A
USGS,04170500,1998-11-22,73.0,A
USGS,04170500,1998-11-23,72.0,A
USGS,04170500,1998-11-24,76.0,A
USGS,04170500,1998-11-25,81.0,A
USGS,04170500,1998-11-26,101,A
USGS,04170500,1998-11-27,104,A
USGS,04170500,1998-11-28,101,A
USGS,04170500,1998-11-29,96.0,A
USGS,04170500,1998-11-30,96.0,A
USGS,04170500,1998-12-01,114,A
USGS,04170500,1998-12-02,113,A
USGS,04170500,1998-12-03,107,A
USGS,04170500,1998-12-04,102,A
USGS,04170500,1998-12-05,100,A
USGS,04170500,1998-12-06,106,A
USGS,04170500,1998-12-07,132,A
USGS,04170500,1998-12-08,132,A
USGS,04170500,1998-12-09,123,A
USGS,04170500,1998-12-10,114,A
USGS,04170500,1998-12-11,107,A
USGS,04170500,1998-12-12,101,A
USGS,04170500,1998-12-13,97.0,A
USGS,04170500,1998-12-14,92.0,A
USGS,04170500,1998-12-15,88.0,A
USGS,04170500,1998-12-16,90.0,A
USGS,04170500,1998-12-17,89.0,A
USGS,04170500,1998-12-18,87.0,A
USGS,04170500,1998-12-19,88.0,A
USGS,04170500,1998-12-20,90.0,A
USGS,04170500,1998-12-21,91.0,A
USGS,04170500,1998-12-22,87.0,A
USGS,04170500,1998-12-23,87.0,A
USGS,04170500,1998-12-24,81.0,A
USGS,04170500,1998-12-25,74.0,A
USGS,04170500,1998-12-26,71.0,A
USGS,04170500,1998-12-27,68.0,A
USGS,04170500,1998-12-28,67.0,A
USGS,04170500,1998-12-29,68.0,A
USGS,04170500,1998-12-30,68.0,A
USGS,04170500,1998-12-31,68.0,A
USGS,04170500,1999-01-01,64.0,A
USGS,04170500,1999-01-02,66.0,A
USGS,04170500,1999-01-03,74.0,A
USGS,04170500,1999-01-04,72.0,A
USGS,04170500,1999-01-05,68.0,A
USGS,04170500,1999-01-06,66.0,A
USGS,04170500,1999-01-07,65.0,A
USGS,04170500,1999-01-08,64.0,A
USGS,04170500,1999-01-09,65.0,A
USGS,04170500,1999-01-10,65.0,A
USGS,04170500,1999-01-11,65.0,A
USGS,04170500,1999-01-12,66.0,A
USGS,04170500,1999-01-13,69.0,A
USGS,04170500,1999-01-14,69.0,A
USGS,04170500,1999-01-15,69.0,A
USGS,04170500,1999-01-16,67.0,A
USGS,04170500,1999-01-17,66.0,A
USGS,04170500,1999-01-18,80.0,A
USGS,04170500,1999-01-19,87.0,A
USGS,04170500,1999-01-20,88.0,A
USGS,04170500,1999-01-21,87.0,A
USGS,04170500,1999-01-22,108,A
USGS,04170500,1999-01-23,143,A
USGS,04170500,1999-01-24,173,A
USGS,04170500,1999-01-25,188,A
USGS,04170500,1999-01-26,183,A
USGS,04170500,1999-01-27,169,A
USGS,04170500,1999-01-28,161,A
USGS,04170500,1999-01-29,156,A
USGS,04170500,1999-01-30,151,A
USGS,04170500,1999-01-31,145,A
USGS,04170500,1999-02-01,138,A
USGS,04170500,1999-02-02,138,A
USGS,04170500,1999-02-03,140,A
USGS,04170500,1999-02-04,141,A
USGS,04170500,1999-02-05,136,A
USGS,04170500,1999-02-06,133,A
USGS,04170500,1999-02-07,131,A
USGS,04170500,1999-02-08,127,A
USGS,04170500,1999-02-09,122,A
USGS,04170500,1999-02-10,118,A
USGS,04170500,1999-02-11,115,A
USGS,04170500,1999-02-12,119,A
USGS,04170500,1999-02-13,121,A
USGS,04170500,1999-02-14,115,A
USGS,04170500,1999-02-15,110,A
USGS,04170500,1999-02-16,106,A
USGS,04170500,1999-02-17,104,A
USGS,04170500,1999-02-18,106,A
USGS,04170500,1999-02-19,106,A
USGS,04170500,1999-02-20,106,A
USGS,04170500,1999-02-21,106,A
USGS,04170500,1999-02-22,104,A
USGS,04170500,1999-02-23,104,A
USGS,04170500,1999-02-24,102,A
USGS,04170500,1999-02-25,105,A
USGS,04170500,1999-02-26,102,A
USGS,04170500,1999-02-27,100,A
USGS,04170500,1999-02-28,115,A
USGS,04170500,1999-03-01,128,A
USGS,04170500,1999-03-02,125,A
USGS,04170500,1999-03-03,127,A
USGS,04170500,1999-03-04,123,A
USGS,04170500,1999-03-05,124,A
USGS,04170500,1999-03-06,132,A
USGS,04170500,1999-03-07,122,A
USGS,04170500,1999-03-08,117,A
USGS,04170500,1999-03-09,116,A
USGS,04170500,1999-03-10,111,A
USGS,04170500,1999-03-11,106,A
USGS,04170500,1999-03-12,102,A
USGS,04170500,1999-03-13,99.0,A
USGS,04170500,1999-03-14,97.0,A
USGS,04170500,1999-03-15,93.0,A
USGS,04170500,1999-03-16,93.0,A
USGS,04170500,1999-03-17,99.0,A
USGS,04170500,1999-03-18,116,A
USGS,04170500,1999-03-19,92.0,A
USGS,04170500,1999-03-20,84.0,A
USGS,04170500,1999-03-21,98.0,A
USGS,04170500,1999-03-22,68.0,A
USGS,04170500,1999-03-23,45.0,A
USGS,04170500,1999-03-24,40.0,A
USGS,04170500,1999-03-25,36.0,A
USGS,04170500,1999-03-26,52.0,A
USGS,04170500,1999-03-27,64.0,A
USGS,04170500,1999-03-28,69.0,A
USGS,04170500,1999-03-29,70.0,A
USGS,04170500,1999-03-30,54.0,A
USGS,04170500,1999-03-31,33.0,A
USGS,04170500,1999-04-01,15.0,A
USGS,04170500,1999-04-02,30.0,A
USGS,04170500,1999-04-03,43.0,A
USGS,04170500,1999-04-04,64.0,A
USGS,04170500,1999-04-05,60.0,A
USGS,04170500,1999-04-06,36.0,A
USGS,04170500,1999-04-07,33.0,A
USGS,04170500,1999-04-08,36.0,A
USGS,04170500,1999-04-09,47.0,A
USGS,04170500,1999-04-10,54.0,A
USGS,04170500,1999-04-11,66.0,A
USGS,04170500,1999-04-12,73.0,A
USGS,04170500,1999-04-13,57.0,A
USGS,04170500,1999-04-14,46.0,A
USGS,04170500,1999-04-15,52.0,A
USGS,04170500,1999-04-16,62.0,A
USGS,04170500,1999-04-17,74.0,A
USGS,04170500,1999-04-18,80.0,A
USGS,04170500,1999-04-19,61.0,A
USGS,04170500,1999-04-20,47.0,A
USGS,04170500,1999-04-21,53.0,A
USGS,04170500,1999-04-22,55.0,A
USGS,04170500,1999-04-23,84.0,A
USGS,04170500,1999-04-24,117,A
USGS,04170500,1999-04-25,162,A
USGS,04170500,1999-04-26,179,A
USGS,04170500,1999-04-27,180,A
USGS,04170500,1999-04-28,171,A
USGS,04170500,1999-04-29,158,A
USGS,04170500,1999-04-30,152,A
USGS,04170500,1999-05-01,146,A
USGS,04170500,1999-05-02,141,A
USGS,04170500,1999-05-03,133,A
USGS,04170500,1999-05-04,127,A
USGS,04170500,1999-05-05,119,A
USGS,04170500,1999-05-06,111,A
USGS,04170500,1999-05-07,103,A
USGS,04170500,1999-05-08,100,A
USGS,04170500,1999-05-09,96.0,A
USGS,04170500,1999-05-10,90.0,A
USGS,04170500,1999-05-11,82.0,A
USGS,04170500,1999-05-12,78.0,A
USGS,04170500,1999-05-13,72.0,A
USGS,04170500,1999-05-14,62.0,A
USGS,04170500,1999-05-15,53.0,A
USGS,04170500,1999-05-16,47.0,A
USGS,04170500,1999-05-17,46.0,A
USGS,04170500,1999-05-18,63.0,A
USGS,04170500,1999-05-19,81.0,A
USGS,04170500,1999-05-20,84.0,A
USGS,04170500,1999-05-21,76.0,A
USGS,04170500,1999-05-22,75.0,A
USGS,04170500,1999-05-23,69.0,A
USGS,04170500,1999-05-24,72.0,A
USGS,04170500,1999-05-25,67.0,A
USGS,04170500,1999-05-26,69.0,A
USGS,04170500,1999-05-27,65.0,A
USGS,04170500,1999-05-28,62.0,A
USGS,04170500,1999-05-29,61.0,A
USGS,04170500,1999-05-30,59.0,A
USGS,04170500,1999-05-31,56.0,A
USGS,04170500,1999-06-01,61.0,A
USGS,04170500,1999-06-02,63.0,A
USGS,04170500,1999-06-03,67.0,A
USGS,04170500,1999-06-04,65.0,A
USGS,04170500,1999-06-05,62.0,A
USGS,04170500,1999-06-06,59.0,A
USGS,04170500,1999-06-07,56.0,A
USGS,04170500,1999-06-08,54.0,A
USGS,04170500,1999-06-09,50.0,A
USGS,04170500,1999-06-10,46.0,A
USGS,04170500,1999-06-11,44.0,A
USGS,04170500,1999-06-12,44.0,A
USGS,04170500,1999-06-13,59.0,A
USGS,04170500,1999-06-14,77.0,A
USGS,04170500,1999-06-15,82.0,A
USGS,04170500,1999-06-16,83.0,A
USGS,04170500,1999-06-17,77.0,A
USGS,04170500,1999-06-18,67.0,A
USGS,04170500,1999-06-19,61.0,A
USGS,04170500,1999-06-20,58.0,A
USGS,04170500,1999-06-21,53.0,A
USGS,04170500,1999-06-22,49.0,A
USGS,04170500,1999-06-23,46.0,A
USGS,04170500,1999-06-24,42.0,A
USGS,04170500,1999-06-25,43.0,A
USGS,04170500,1999-06-26,41.0,A
USGS,04170500,1999-06-27,53.0,A
USGS,04170500,1999-06-28,70.0,A
USGS,04170500,1999-06-29,98.0,A
USGS,04170500,1999-06-30,107,A
USGS,04170500,1999-07-01,142,A
USGS,04170500,1999-07-02,174,A
USGS,04170500,1999-07-03,190,A
USGS,04170500,1999-07-04,192,A
USGS,04170500,1999-07-05,182,A
USGS,04170500,1999-07-06,169,A
USGS,04170500,1999-07-07,150,A
USGS,04170500,1999-07-08,137,A
USGS,04170500,1999-07-09,131,A
USGS,04170500,1999-07-10,125,A
USGS,04170500,1999-07-11,109,A
USGS,04170500,1999-07-12,97.0,A
USGS,04170500,1999-07-13,84.0,A
USGS,04170500,1999-07-14,74.0,A
USGS,04170500,1999-07-15,64.0,A
USGS,04170500,1999-07-16,56.0,A
USGS,04170500,1999-07-17,52.0,A
USGS,04170500,1999-07-18,53.0,A
USGS,04170500,1999-07-19,55.0,A
USGS,04170500,1999-07-20,58.0,A
USGS,04170500,1999-07-21,55.0,A
USGS,04170500,1999-07-22,54.0,A
USGS,04170500,1999-07-23,52.0,A
USGS,04170500,1999-07-24,55.0,A
USGS,04170500,1999-07-25,55.0,A
USGS,04170500,1999-07-26,53.0,A
USGS,04170500,1999-07-27,53.0,A
USGS,04170500,1999-07-28,51.0,A
USGS,04170500,1999-07-29,52.0,A
USGS,04170500,1999-07-30,53.0,A
USGS,04170500,1999-07-31,55.0,A
USGS,04170500,1999-08-01,61.0,A
USGS,04170500,1999-08-02,55.0,A
USGS,04170500,1999-08-03,47.0,A
USGS,04170500,1999-08-04,46.0,A
USGS,04170500,1999-08-05,43.0,A
USGS,04170500,1999-08-06,40.0,A
USGS,04170500,1999-08-07,41.0,A
USGS,04170500,1999-08-08,49.0,A
USGS,04170500,1999-08-09,44.0,A
USGS,04170500,1999-08-10,45.0,A
USGS,04170500,1999-08-11,49.0,A
USGS,04170500,1999-08-12,50.0,A
USGS,04170500,1999-08-13,59.0,A
USGS,04170500,1999-08-14,75.0,A
USGS,04170500,1999-08-15,66.0,A
USGS,04170500,1999-08-16,57.0,A
USGS,04170500,1999-08-17,52.0,A
USGS,04170500,1999-08-18,49.0,A
USGS,04170500,1999-08-19,46.0,A
USGS,04170500,1999-08-20,44.0,A
USGS,04170500,1999-08-21,45.0,A
USGS,04170500,1999-08-22,48.0,A
USGS,04170500,1999-08-23,51.0,A
USGS,04170500,1999-08-24,56.0,A
USGS,04170500,1999-08-25,62.0,A
USGS,04170500,1999-08-26,71.0,A
USGS,04170500,1999-08-27,83.0,A
USGS,04170500,1999-08-28,74.0,A
USGS,04170500,1999-08-29,65.0,A
USGS,04170500,1999-08-30,54.0,A
USGS,04170500,1999-08-31,47.0,A
USGS,04170500,1999-09-01,45.0,A
USGS,04170500,1999-09-02,46.0,A
USGS,04170500,1999-09-03,45.0,A
USGS,04170500,1999-09-04,42.0,A
USGS,04170500,1999-09-05,40.0,A
USGS,04170500,1999-09-06,38.0,A
USGS,04170500,1999-09-07,35.0,A
USGS,04170500,1999-09-08,32.0,A
USGS,04170500,1999-09-09,34.0,A
USGS,04170500,1999-09-10,33.0,A
USGS,04170500,1999-09-11,33.0,A
USGS,04170500,1999-09-12,32.0,A
USGS,04170500,1999-09-13,33.0,A
USGS,04170500,1999-09-14,33.0,A
USGS,04170500,1999-09-15,35.0,A
USGS,04170500,1999-09-16,34.0,A
USGS,04170500,1999-09-17,31.0,A
USGS,04170500,1999-09-18,30.0,A
USGS,04170500,1999-09-19,30.0,A
USGS,04170500,1999-09-20,31.0,A
USGS,04170500,1999-09-21,33.0,A
USGS,04170500,1999-09-22,31.0,A
USGS,04170500,1999-09-23,30.0,A
USGS,04170500,1999-09-24,35.0,A
USGS,04170500,1999-09-25,33.0,A
USGS,04170500,1999-09-26,31.0,A
USGS,04170500,1999-09-27,30.0,A
USGS,04170500,1999-09-28,33.0,A
USGS,04170500,1999-09-29,56.0,A
USGS,04170500,1999-09-30,71.0,A
USGS,04170500,1999-10-01,76.0,A
USGS,04170500,1999-10-02,73.0,A
USGS,04170500,1999-10-03,72.0,A
USGS,04170500,1999-10-04,76.0,A
USGS,04170500,1999-10-05,71.0,A
USGS,04170500,1999-10-06,69.0,A
USGS,04170500,1999-10-07,61.0,A
USGS,04170500,1999-10-08,56.0,A
USGS,04170500,1999-10-09,57.0,A
USGS,04170500,1999-10-10,54.0,A
USGS,04170500,1999-10-11,51.0,A
USGS,04170500,1999-10-12,46.0,A
USGS,04170500,1999-10-13,49.0,A
USGS,04170500,1999-10-14,52.0,A
USGS,04170500,1999-10-15,50.0,A
USGS,04170500,1999-10-16,49.0,A
USGS,04170500,1999-10-17,51.0,A
USGS,04170500,1999-10-18,49.0,A
USGS,04170500,1999-10-19,46.0,A
USGS,04170500,1999-10-20,46.0,A
USGS,04170500,1999-10-21,45.0,A
USGS,04170500,1999-10-22,46.0,A
USGS,04170500,1999-10-23,48.0,A
USGS,04170500,1999-10-24,47.0,A
USGS,04170500,1999-10-25,46.0,A
USGS,04170500,1999-10-26,51.0,A
USGS,04170500,1999-10-27,54.0,A
USGS,04170500,1999-10-28,80.0,A
USGS,04170500,1999-10-29,77.0,A
USGS,04170500,1999-10-30,77.0,A
USGS,04170500,1999-10-31,77.0,A
USGS,04170500,1999-11-01,77.0,A
USGS,04170500,1999-11-02,75.0,A
USGS,04170500,1999-11-03,75.0,A
USGS,04170500,1999-11-04,147,A
USGS,04170500,1999-11-05,79.0,A
USGS,04170500,1999-11-06,65.0,A
USGS,04170500,1999-11-07,65.0,A
USGS,04170500,1999-11-08,162,A
USGS,04170500,1999-11-09,219,A
USGS,04170500,1999-11-10,245,A
USGS,04170500,1999-11-11,193,A
USGS,04170500,1999-11-12,128,A
USGS,04170500,1999-11-13,97.0,A
USGS,04170500,1999-11-14,74.0,A
USGS,04170500,1999-11-15,133,A
USGS,04170500,1999-11-16,148,A
USGS,04170500,1999-11-17,175,A
USGS,04170500,1999-11-18,148,A
USGS,04170500,1999-11-19,154,A
USGS,04170500,1999-11-20,147,A
USGS,04170500,1999-11-21,122,A
USGS,04170500,1999-11-22,103,A
USGS,04170500,1999-11-23,91.0,A
USGS,04170500,1999-11-24,82.0,A
USGS,04170500,1999-11-25,83.0,A
USGS,04170500,1999-11-26,81.0,A
USGS,04170500,1999-11-27,76.0,A
USGS,04170500,1999-11-28,75.0,A
USGS,04170500,1999-11-29,78.0,A
USGS,04170500,1999-11-30,77.0,A
USGS,04170500,1999-12-01,74.0,A
USGS,04170500,1999-12-02,72.0,A
USGS,04170500,1999-12-03,70.0,A
USGS,04170500,1999-12-04,72.0,A
USGS,04170500,1999-12-05,89.0,A
USGS,04170500,1999-12-06,125,A
USGS,04170500,1999-12-07,131,A
USGS,04170500,1999-12-08,130,A
USGS,04170500,1999-12-09,122,A
USGS,04170500,1999-12-10,120,A
USGS,04170500,1999-12-11,120,A
USGS,04170500,1999-12-12,118,A
USGS,04170500,1999-12-13,114,A
USGS,04170500,1999-12-14,120,A
USGS,04170500,1999-12-15,124,A
USGS,04170500,1999-12-16,137,A
USGS,04170500,1999-12-17,142,A
USGS,04170500,1999-12-18,135,A
USGS,04170500,1999-12-19,127,A
USGS,04170500,1999-12-20,127,A
USGS,04170500,1999-12-21,128,A
USGS,04170500,1999-12-22,125,A
USGS,04170500,1999-12-23,122,A
USGS,04170500,1999-12-24,118,A
USGS,04170500,1999-12-25,115,A
USGS,04170500,1999-12-26,113,A
USGS,04170500,1999-12-27,110,A
USGS,04170500,1999-12-28,109,A
USGS,04170500,1999-12-29,106,A
USGS,04170500,1999-12-30,101,A
USGS,04170500,1999-12-31,97.0,A
USGS,04170500,2000-01-01,93.0,A
USGS,04170500,2000-01-02,92.0,A
USGS,04170500,2000-01-03,94.0,A
USGS,04170500,2000-01-04,99.0,A
USGS,04170500,2000-01-05,99.0,A
USGS,04170500,2000-01-06,94.0,A
USGS,04170500,2000-01-07,90.0,A
USGS,04170500,2000-01-08,85.0,A
USGS,04170500,2000-01-09,89.0,A
USGS,04170500,2000-01-10,99.0,A
USGS,04170500,2000-01-11,106,A
USGS,04170500,2000-01-12,105,A
USGS,04170500,2000-01-13,102,A
USGS,04170500,2000-01-14,98.0,A
USGS,04170500,2000-01-15,94.0,A
USGS,04170500,2000-01-16,89.0,A
USGS,04170500,2000-01-17,85.0,A:e
USGS,04170500,2000-01-18,84.0,A:e
USGS,04170500,2000-01-19,84.0,A:e
USGS,04170500,2000-01-20,78.0,A:e
USGS,04170500,2000-01-21,80.0,A
USGS,04170500,2000-01-22,73.0,A
USGS,04170500,2000-01-23,73.0,A
USGS,04170500,2000-01-24,71.0,A
USGS,04170500,2000-01-25,70.0,A
USGS,04170500,2000-01-26,69.0,A
USGS,04170500,2000-01-27,68.0,A
USGS,04170500,2000-01-28,67.0,A
USGS,04170500,2000-01-29,66.0,A
USGS,04170500,2000-01-30,65.0,A
USGS,04170500,2000-01-31,65.0,A
USGS,04170500,2000-02-01,66.0,A
USGS,04170500,2000-02-02,65.0,A
USGS,04170500,2000-02-03,67.0,A
USGS,04170500,2000-02-04,69.0,A
USGS,04170500,2000-02-05,68.0,A
USGS,04170500,2000-02-06,66.0,A
USGS,04170500,2000-02-07,65.0,A
USGS,04170500,2000-02-08,65.0,A
USGS,04170500,2000-02-09,64.0,A
USGS,04170500,2000-02-10,65.0,A
USGS,04170500,2000-02-11,63.0,A
USGS,04170500,2000-02-12,62.0,A
USGS,04170500,2000-02-13,62.0,A
USGS,04170500,2000-02-14,63.0,A
USGS,04170500,2000-02-15,63.0,A
USGS,04170500,2000-02-16,62.0,A
USGS,04170500,2000-02-17,61.0,A
USGS,04170500,2000-02-18,63.0,A
USGS,04170500,2000-02-19,69.0,A
USGS,04170500,2000-02-20,67.0,A
USGS,04170500,2000-02-21,67.0,A
